"","scientific_name","order_name","family_name","genus_name","category","Aquaculture","Climate_Change","Conflict","Crops","Dams_Water","Fire","Fishing","Geo_Event","Hunting","Inv_Disease","Livestock","Logging","Other_Develop","Plantations","Pollution","Rec_Work","Mass.g","functional_group","accepted_spp_name","combined_fn_group","combined_body_mass","phyl_eltonian_ftn_gp"
"5140","Apomys aurorae","RODENTIA","MURIDAE","Apomys","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,"Herbivore_terrestrial",53.52,"Omnivore"
"5141","Apomys banahao","RODENTIA","MURIDAE","Apomys","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,"Herbivore_terrestrial",53.52,"Omnivore"
"5142","Apomys brownorum","RODENTIA","MURIDAE","Apomys","DD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,"Herbivore_terrestrial",53.52,"Omnivore"
"5143","Apomys magnus","RODENTIA","MURIDAE","Apomys","LC",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,"Herbivore_terrestrial",53.52,"Omnivore"
"5144","Apomys minganensis","RODENTIA","MURIDAE","Apomys","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,"Herbivore_terrestrial",53.52,"Omnivore"
"5145","Apomys sierrae","RODENTIA","MURIDAE","Apomys","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,"Herbivore_terrestrial",53.52,"Omnivore"
"5146","Apomys zambalensis","RODENTIA","MURIDAE","Apomys","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,"Herbivore_terrestrial",53.52,"Omnivore"
"5147","Archboldomys maximus","RODENTIA","MURIDAE","Archboldomys","DD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,"Invertivore",35.4,"Invertivore"
"5148","Batomys hamiguitan","RODENTIA","MURIDAE","Batomys","DD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,"Herbivore_terrestrial",168.95,"Omnivore"
"5149","Crocidura phanluongi","EULIPOTYPHLA","SORICIDAE","Crocidura","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8,"Omnivore","Crocidura phanluongi","Omnivore",10.8,"Omnivore"
"5150","Crocidura phuquocensis","EULIPOTYPHLA","SORICIDAE","Crocidura","DD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8,"Omnivore","Crocidura phuquocensis","Omnivore",10.8,"Omnivore"
"5151","Crocidura sokolovi","EULIPOTYPHLA","SORICIDAE","Crocidura","DD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,"Omnivore","Crocidura sokolovi","Omnivore",10.4,"Omnivore"
"5152","Crocidura zaitsevi","EULIPOTYPHLA","SORICIDAE","Crocidura","DD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,"Omnivore","Crocidura zaitsevi","Omnivore",10.5,"Omnivore"
"5153","Cryptotis aroensis","EULIPOTYPHLA","SORICIDAE","Cryptotis","EN",0,1,0,0,0,2,0,0,0,0,3,0,0,0,0,0,NA,NA,NA,"Omnivore",8.30666666666667,"Omnivore"
"5154","Cryptotis oreoryctes","EULIPOTYPHLA","SORICIDAE","Cryptotis","DD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,"Omnivore",8.30666666666667,"Omnivore"
"5155","Myosorex bururiensis","EULIPOTYPHLA","SORICIDAE","Myosorex","VU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,"Invertivore","Myosorex bururiensis","Invertivore",12.7,"Invertivore"
"5156","Myosorex jejei","EULIPOTYPHLA","SORICIDAE","Myosorex","VU",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,12.6,"Invertivore","Myosorex jejei","Invertivore",12.6,"Invertivore"
"5157","Myosorex gnoskei","EULIPOTYPHLA","SORICIDAE","Myosorex","EN",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8,"Invertivore","Myosorex gnoskei","Invertivore",8,"Invertivore"
"5158","Suncus hututsi","EULIPOTYPHLA","SORICIDAE","Suncus","DD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,"Invertivore","Suncus hututsi","Invertivore",6.7,"Invertivore"
"5159","Surdisorex schlitteri","EULIPOTYPHLA","SORICIDAE","Surdisorex","DD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2,"Invertivore","Surdisorex schlitteri","Invertivore",9.2,"Invertivore"
"5160","Sylvisorex akaibei","EULIPOTYPHLA","SORICIDAE","Sylvisorex","DD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,"Invertivore","Sylvisorex akaibei","Invertivore",6.1,"Invertivore"
"5161","Sylvisorex silvanorum","EULIPOTYPHLA","SORICIDAE","Sylvisorex","DD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,"Invertivore","Sylvisorex silvanorum","Invertivore",6.3,"Invertivore"
"5162","Euroscaptor subanura","EULIPOTYPHLA","TALPIDAE","Euroscaptor","DD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.9,"Invertivore","Euroscaptor subanura","Invertivore",59.9,"Invertivore"
"5163","Grammomys selousi","RODENTIA","MURIDAE","Grammomys","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.4,"Herbivore_terrestrial","Grammomys selousi","Herbivore_terrestrial",43.4,"Omnivore"
"5164","Hylomyscus pamfi","RODENTIA","MURIDAE","Hylomyscus","DD",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.7,"Herbivore_terrestrial","Hylomyscus pamfi","Herbivore_terrestrial",25.7,"Omnivore"
"5165","Leopoldamys diwangkarai","RODENTIA","MURIDAE","Leopoldamys","DD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336.5,"Herbivore_terrestrial","Leopoldamys diwangkarai","Herbivore_terrestrial",336.5,"Omnivore"
"5166","Margaretamys christinae","RODENTIA","MURIDAE","Margaretamys","EN",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,"Invertivore",74.5,"Invertivore"
"5167","Maxomys tajuddinii","RODENTIA","MURIDAE","Maxomys","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.5,"Herbivore_terrestrial","Maxomys tajuddinii","Herbivore_terrestrial",109.5,"Omnivore"
"5168","Pseudohydromys berniceae","RODENTIA","MURIDAE","Pseudohydromys","LC",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,21.8,"Invertivore","Pseudohydromys berniceae","Invertivore",21.8,"Invertivore"
"5169","Pseudohydromys patriciae","RODENTIA","MURIDAE","Pseudohydromys","DD",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21.7,"Invertivore","Pseudohydromys patriciae","Invertivore",21.7,"Invertivore"
"5170","Pseudohydromys sandrae","RODENTIA","MURIDAE","Pseudohydromys","DD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8,"Invertivore","Pseudohydromys sandrae","Invertivore",21.8,"Invertivore"
"5171","Rattus nikenii","RODENTIA","MURIDAE","Rattus","VU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,"Herbivore_terrestrial","Rattus nikenii","Herbivore_terrestrial",184,"Omnivore"
"5172","Ctenomys ibicuiensis","RODENTIA","CTENOMYIDAE","Ctenomys","DD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,"Herbivore_terrestrial",227.725862068966,"Omnivore"
"5173","Jaculus thaleri","RODENTIA","DIPODIDAE","Jaculus","DD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.5,"Herbivore_terrestrial","Jaculus thaleri","Herbivore_terrestrial",75.5,"Omnivore"
"5174","Dendromus lachaisei","RODENTIA","NESOMYIDAE","Dendromus","DD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6,"Omnivore","Dendromus lachaisei","Omnivore",11.6,"Omnivore"
"5175","Dendromus ruppi","RODENTIA","NESOMYIDAE","Dendromus","DD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6,"Omnivore","Dendromus ruppi","Omnivore",11.6,"Omnivore"
"5176","Petaurista mechukaensis","RODENTIA","SCIURIDAE","Petaurista","DD",0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1712,"Herbivore_terrestrial","Petaurista mechukaensis","Herbivore_terrestrial",1712,"Omnivore"
"5177","Petaurista mishmiensis","RODENTIA","SCIURIDAE","Petaurista","NT",0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1676.1,"Herbivore_terrestrial","Petaurista mishmiensis","Herbivore_terrestrial",1676.1,"Omnivore"
"5178","Neodon linzhiensis","RODENTIA","CRICETIDAE","Neodon","DD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.5,"Herbivore_terrestrial","Neodon linzhiensis","Herbivore_terrestrial",56.5,"Omnivore"
"5179","Oxymycterus wayku","RODENTIA","CRICETIDAE","Oxymycterus","VU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,"Invertivore",57.0666666666667,"Invertivore"
"5180","Phyllotis alisosiensis","RODENTIA","CRICETIDAE","Phyllotis","DD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,"Herbivore_terrestrial",46.8,"Omnivore"
"5181","Reithrodontomys musseri","RODENTIA","CRICETIDAE","Reithrodontomys","DD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,"Herbivore_terrestrial",16.3952380952381,"Omnivore"
"5182","Coendou speratus","RODENTIA","ERETHIZONTIDAE","Coendou","EN",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,NA,NA,NA,"Herbivore_terrestrial",1976.63571428571,"Omnivore"
"5183","Paucidentomys vermidax","RODENTIA","MURIDAE","Paucidentomys","DD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.5,"Invertivore","Paucidentomys vermidax","Invertivore",158.5,"Invertivore"
"5184","Pseudoberylmys muongbangensis","RODENTIA","MURIDAE","Pseudoberylmys","DD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194.4,"Herbivore_terrestrial","Pseudoberylmys muongbangensis","Herbivore_terrestrial",194.4,"Omnivore"
"5185","Soricomys leonardocoi","RODENTIA","MURIDAE","Soricomys","DD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,"Invertivore",26,"Invertivore"
"5186","Microcebus marohita","PRIMATES","CHEIROGALEIDAE","Microcebus","CR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.4,"Herbivore_terrestrial","Microcebus marohita","Herbivore_terrestrial",61.4,"Omnivore"
"5187","Thomasomys andersoni","RODENTIA","CRICETIDAE","Thomasomys","DD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,"Herbivore_terrestrial",74.1542857142857,"Omnivore"
"5188","Abrawayaomys ruschii","RODENTIA","CRICETIDAE","Abrawayaomys","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,"Herbivore_terrestrial","Abrawayaomys ruschii","Herbivore_terrestrial",63,"FruitNectSeed"
"5189","Abrawayaomys chebezi","RODENTIA","CRICETIDAE","Abrawayaomys","DD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,"Herbivore_terrestrial",63,"Omnivore"
"5190","Oecomys concolor","RODENTIA","CRICETIDAE","Oecomys","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.6,"Herbivore_terrestrial","Oecomys concolor","Herbivore_terrestrial",61.6,"FruitNectSeed"
"5191","Rhipidomys nitela","RODENTIA","CRICETIDAE","Rhipidomys","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,"Herbivore_terrestrial","Rhipidomys nitela","Herbivore_terrestrial",56,"FruitNectSeed"
"5192","Rhipidomys ipukensis","RODENTIA","CRICETIDAE","Rhipidomys","DD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,"Herbivore_terrestrial",80.5722222222222,"Omnivore"
"5193","Scarturus toussi","RODENTIA","DIPODIDAE","Scarturus","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,"Herbivore_terrestrial",76.05,"Omnivore"
"5194","Scarturus elater","RODENTIA","DIPODIDAE","Scarturus","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,"Herbivore_terrestrial","Scarturus elater","Herbivore_terrestrial",59,"Omnivore"
"5195","Phyllomys sulinus","RODENTIA","ECHIMYIDAE","Phyllomys","DD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,"Herbivore_terrestrial","Phyllomys sulinus","Herbivore_terrestrial",190,"Omnivore"
"5196","Heteromys anomalus","RODENTIA","HETEROMYIDAE","Heteromys","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,"Herbivore_terrestrial","Heteromys anomalus","Herbivore_terrestrial",70,"Herbivore"
"5197","Heteromys catopterius","RODENTIA","HETEROMYIDAE","Heteromys","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,"Herbivore_terrestrial",60.4538461538462,"Omnivore"
"5198","Heteromys desmarestianus","RODENTIA","HETEROMYIDAE","Heteromys","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.5,"Herbivore_terrestrial","Heteromys desmarestianus","Herbivore_terrestrial",72.5,"Herbivore"
"5199","Acomys spinosissimus","RODENTIA","MURIDAE","Acomys","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.5,"Herbivore_terrestrial","Acomys spinosissimus","Herbivore_terrestrial",26.5,"Herbivore"
"5200","Acomys selousi","RODENTIA","MURIDAE","Acomys","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,"Herbivore_terrestrial",35.4555555555556,"Omnivore"
"5201","Acomys muzei","RODENTIA","MURIDAE","Acomys","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,"Herbivore_terrestrial",35.4555555555556,"Omnivore"
"5202","Acomys ngurui","RODENTIA","MURIDAE","Acomys","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,"Herbivore_terrestrial",35.4555555555556,"Omnivore"
"5203","Soricomys montanus","RODENTIA","MURIDAE","Soricomys","LC",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,"Invertivore",26,"Invertivore"
"5204","Grammomys brevirostris","RODENTIA","MURIDAE","Grammomys","DD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,"Herbivore_terrestrial",41.15,"Omnivore"
"5205","Hylomyscus denniae","RODENTIA","MURIDAE","Hylomyscus","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,"Herbivore_terrestrial",24.91,"FruitNectSeed"
"5206","Hylomyscus arcimontensis","RODENTIA","MURIDAE","Hylomyscus","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,"Herbivore_terrestrial",24.91,"Omnivore"
"5207","Hylomyscus anselli","RODENTIA","MURIDAE","Hylomyscus","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,"Herbivore_terrestrial","Hylomyscus anselli","Herbivore_terrestrial",30,"Omnivore"
"5208","Hylomyscus stella","RODENTIA","MURIDAE","Hylomyscus","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2,"Herbivore_terrestrial","Hylomyscus stella","Herbivore_terrestrial",20.2,"FruitNectSeed"
"5209","Hylomyscus walterverheyeni","RODENTIA","MURIDAE","Hylomyscus","LC",0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,25.6,"Herbivore_terrestrial","Hylomyscus walterverheyeni","Herbivore_terrestrial",25.6,"Omnivore"
"5210","Leptomys arfakensis","RODENTIA","MURIDAE","Leptomys","DD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,"Omnivore",60.7,"Omnivore"
"5211","Leptomys paulus","RODENTIA","MURIDAE","Leptomys","DD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,"Omnivore",60.7,"Omnivore"
"5212","Lophuromys flavopunctatus","RODENTIA","MURIDAE","Lophuromys","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,"Invertivore",51.66,"Invertivore"
"5213","Lophuromys simensis","RODENTIA","MURIDAE","Lophuromys","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,"Invertivore","Lophuromys simensis","Invertivore",60,"Invertivore"
"5214","Lophuromys menageshae","RODENTIA","MURIDAE","Lophuromys","DD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,"Invertivore",51.66,"Invertivore"
"5215","Lophuromys chercherensis","RODENTIA","MURIDAE","Lophuromys","EN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,"Invertivore",51.66,"Invertivore"
"5216","Lophuromys pseudosikapusi","RODENTIA","MURIDAE","Lophuromys","EN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,"Invertivore",51.66,"Invertivore"
"5217","Lophuromys stanleyi","RODENTIA","MURIDAE","Lophuromys","DD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,"Invertivore",51.66,"Invertivore"
"5218","Lophuromys machangui","RODENTIA","MURIDAE","Lophuromys","DD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,"Invertivore",51.66,"Invertivore"
"5219","Lophuromys sabunii","RODENTIA","MURIDAE","Lophuromys","DD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,"Invertivore",51.66,"Invertivore"
"5220","Lophuromys makundii","RODENTIA","MURIDAE","Lophuromys","DD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,"Invertivore",51.66,"Invertivore"
"5221","Lophuromys kilonzoi","RODENTIA","MURIDAE","Lophuromys","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,"Invertivore",51.66,"Invertivore"
"5222","Microhydromys richardsoni","RODENTIA","MURIDAE","Microhydromys","DD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3,"Invertivore","Microhydromys richardsoni","Invertivore",10.3,"Invertivore"
"5223","Microhydromys argenteus","RODENTIA","MURIDAE","Microhydromys","DD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2,"Invertivore","Microhydromys argenteus","Invertivore",15.2,"Invertivore"
"5224","Otomys typus","RODENTIA","MURIDAE","Otomys","LC",0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,NA,NA,NA,"Herbivore_terrestrial",116.026666666667,"Herbivore"
"5225","Otomys cheesmani","RODENTIA","MURIDAE","Otomys","CR",0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,NA,NA,NA,"Herbivore_terrestrial",116.026666666667,"Omnivore"
"5226","Otomys fortior","RODENTIA","MURIDAE","Otomys","VU",0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,NA,NA,NA,"Herbivore_terrestrial",116.026666666667,"Omnivore"
"5227","Otomys helleri","RODENTIA","MURIDAE","Otomys","LC",0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,NA,NA,NA,"Herbivore_terrestrial",116.026666666667,"Omnivore"
"5228","Otomys simiensis","RODENTIA","MURIDAE","Otomys","LC",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,"Herbivore_terrestrial",116.026666666667,"Omnivore"
"5229","Otomys thomasi","RODENTIA","MURIDAE","Otomys","VU",0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,NA,NA,NA,"Herbivore_terrestrial",116.026666666667,"Omnivore"
"5230","Otomys yaldeni","RODENTIA","MURIDAE","Otomys","VU",0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,NA,NA,NA,"Herbivore_terrestrial",116.026666666667,"Omnivore"
"5231","Otomys zinki","RODENTIA","MURIDAE","Otomys","VU",0,2,0,2,0,2,0,0,0,0,2,0,0,0,0,0,NA,NA,NA,"Herbivore_terrestrial",116.026666666667,"Omnivore"
"5232","Praomys tullbergi","RODENTIA","MURIDAE","Praomys","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.8,"Herbivore_terrestrial","Praomys tullbergi","Herbivore_terrestrial",35.8,"FruitNectSeed"
"5233","Praomys coetzeei","RODENTIA","MURIDAE","Praomys","DD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,"Herbivore_terrestrial",42.43125,"Omnivore"
"5234","Pseudohydromys ellermani","RODENTIA","MURIDAE","Pseudohydromys","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5,"Invertivore","Pseudohydromys ellermani","Invertivore",22.5,"Invertivore"
"5235","Pseudohydromys pumehanae","RODENTIA","MURIDAE","Pseudohydromys","DD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,"Invertivore",19.3666666666667,"Invertivore"
"5236","Pseudohydromys carlae","RODENTIA","MURIDAE","Pseudohydromys","DD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,"Invertivore",19.3666666666667,"Invertivore"
"5237","Pseudohydromys murinus","RODENTIA","MURIDAE","Pseudohydromys","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8,"Invertivore","Pseudohydromys murinus","Invertivore",16.8,"Invertivore"
"5238","Pseudohydromys eleanorae","RODENTIA","MURIDAE","Pseudohydromys","DD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,"Invertivore",19.3666666666667,"Invertivore"
"5239","Pseudohydromys occidentalis","RODENTIA","MURIDAE","Pseudohydromys","DD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9,"Invertivore","Pseudohydromys occidentalis","Invertivore",21.9,"Invertivore"
"5240","Eliurus carletoni","RODENTIA","NESOMYIDAE","Eliurus","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.2,"Herbivore_terrestrial","Eliurus carletoni","Herbivore_terrestrial",80.2,"Omnivore"
"5241","Eliurus antsingy","RODENTIA","NESOMYIDAE","Eliurus","DD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.8,"Herbivore_terrestrial","Eliurus antsingy","Herbivore_terrestrial",92.8,"FruitNectSeed"
"5242","Cryptotis venezuelensis","EULIPOTYPHLA","SORICIDAE","Cryptotis","DD",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,NA,NA,"Omnivore",8.30666666666667,"Omnivore"
"5243","Cryptotis meridensis","EULIPOTYPHLA","SORICIDAE","Cryptotis","VU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6,"Invertivore","Cryptotis meridensis","Invertivore",11.6,"Invertivore"
"5244","Crocidura mindorus","EULIPOTYPHLA","SORICIDAE","Crocidura","DD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,"Omnivore","Crocidura mindorus","Omnivore",18,"Omnivore"
"5245","Crocidura ninoyi","EULIPOTYPHLA","SORICIDAE","Crocidura","DD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,"Omnivore",12.371186440678,"Omnivore"
"5246","Cryptotis mam","EULIPOTYPHLA","SORICIDAE","Cryptotis","DD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,"Omnivore",8.30666666666667,"Omnivore"
"5247","Cryptotis griseoventris","EULIPOTYPHLA","SORICIDAE","Cryptotis","EN",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.5,"Omnivore","Cryptotis griseoventris","Omnivore",9.5,"Omnivore"
"5248","Cryptotis lacertosus","EULIPOTYPHLA","SORICIDAE","Cryptotis","DD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,"Omnivore",8.30666666666667,"Omnivore"
"5249","Cryptotis goodwini","EULIPOTYPHLA","SORICIDAE","Cryptotis","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,"Omnivore","Cryptotis goodwini","Omnivore",14.5,"Omnivore"
"5250","Sylvisorex ollula","EULIPOTYPHLA","SORICIDAE","Sylvisorex","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,"Invertivore","Sylvisorex ollula","Invertivore",13.2,"Invertivore"
