MSW3_ID,Scientific,MSWFamilyLatin,Diet-Inv,Diet-Vend,Diet-Vect,Diet-Vfish,Diet-Vunk,Diet-Scav,Diet-Fruit,Diet-Nect,Diet-Seed,Diet-PlantO,ForStrat-Value,Activity-Nocturnal,Activity-Crepuscular,Activity-Diurnal,BodyMass-Value
922,Petinomys sagitta,Sciuridae,0,0,0,0,0,0,30,0,30,40,Ar,1,0,0,50
923,Petinomys mindanensis,Sciuridae,0,0,0,0,0,0,30,0,30,40,Ar,1,0,0,137.64
924,Petinomys lugens,Sciuridae,0,0,0,0,0,0,30,0,30,40,Ar,1,0,0,433
925,Petinomys hageni,Sciuridae,0,0,0,0,0,0,30,0,30,40,Ar,1,0,0,388
926,Petinomys fuscocapillus,Sciuridae,0,0,0,0,0,0,30,0,30,40,Ar,1,0,0,794.5
927,Petinomys genibarbis,Sciuridae,0,0,0,0,0,0,30,0,30,40,Ar,1,0,0,110
928,Pteromys momonga,Sciuridae,10,0,0,0,0,0,30,0,30,30,Ar,1,0,0,297.41
929,Pteromys volans,Sciuridae,10,0,0,0,0,0,30,0,30,30,Ar,1,0,0,143.75
930,Pteromyscus pulverulentus,Sciuridae,0,0,0,0,0,0,30,0,20,50,Ar,1,1,1,334.25
931,Trogopterus xanthipes,Sciuridae,0,0,0,0,0,0,30,0,40,30,Ar,1,0,0,744.94
932,Callosciurus albescens,Sciuridae,20,0,0,0,10,0,20,0,20,30,Ar,0,0,1,220.89
933,Callosciurus caniceps,Sciuridae,20,0,0,0,10,0,20,0,20,30,Ar,0,0,1,257
934,Callosciurus baluensis,Sciuridae,20,0,0,0,10,0,20,0,20,30,Ar,0,0,1,356
935,Callosciurus erythraeus,Sciuridae,20,0,0,0,10,0,20,0,20,30,Ar,0,0,1,280
936,Callosciurus phayrei,Sciuridae,20,0,0,0,10,0,20,0,20,30,Ar,0,0,1,269
937,Callosciurus prevostii,Sciuridae,20,0,0,0,10,0,20,0,20,30,Ar,0,0,1,361.46
938,Callosciurus pygerythrus,Sciuridae,20,0,0,0,10,0,20,0,20,30,Ar,0,0,1,252
939,Callosciurus quinquestriatus,Sciuridae,20,0,0,0,10,0,20,0,20,30,Ar,0,0,1,207.77
940,Callosciurus notatus,Sciuridae,20,0,0,0,10,0,20,0,20,30,Ar,0,0,1,197.5
941,Callosciurus orestes,Sciuridae,20,0,0,0,10,0,20,0,20,30,Ar,0,0,1,278
942,Callosciurus nigrovittatus,Sciuridae,20,0,0,0,10,0,20,0,20,30,Ar,0,0,1,202
943,Callosciurus adamsi,Sciuridae,20,0,0,0,10,0,20,0,20,30,Ar,0,0,1,134.5
944,Callosciurus melanogaster,Sciuridae,20,0,0,0,10,0,20,0,20,30,Ar,0,0,1,278
945,Callosciurus inornatus,Sciuridae,20,0,0,0,10,0,20,0,20,30,Ar,0,0,1,325
946,Callosciurus finlaysonii,Sciuridae,20,0,0,0,10,0,20,0,20,30,Ar,0,0,1,278
947,Sundasciurus hippurus,Sciuridae,10,0,0,0,0,0,60,0,0,30,G,0,0,1,406.25
948,Sundasciurus mindanensis,Sciuridae,10,0,0,0,0,0,60,0,0,30,G,0,0,1,164.46
949,Sundasciurus moellendorffi,Sciuridae,10,0,0,0,0,0,60,0,0,30,G,0,0,1,252
950,Sundasciurus rabori,Sciuridae,10,0,0,0,0,0,60,0,0,30,G,0,0,1,163
951,Sundasciurus juvencus,Sciuridae,10,0,0,0,0,0,60,0,0,30,G,0,0,1,159.09
952,Sundasciurus hoogstraali,Sciuridae,10,0,0,0,0,0,60,0,0,30,G,0,0,1,159.18
953,Sundasciurus davensis,Sciuridae,10,0,0,0,0,0,60,0,0,30,G,0,0,1,165.02
954,Sundasciurus philippinensis,Sciuridae,10,0,0,0,0,0,60,0,0,30,G,0,0,1,244
955,Sundasciurus steerii,Sciuridae,10,0,0,0,0,0,60,0,0,30,G,0,0,1,252
956,Sundasciurus samarensis,Sciuridae,10,0,0,0,0,0,60,0,0,30,G,0,0,1,225
957,Sundasciurus jentinki,Sciuridae,10,0,0,0,0,0,60,0,0,30,G,0,0,1,76
958,Sundasciurus brookei,Sciuridae,10,0,0,0,0,0,60,0,0,30,Ar,0,0,1,115.5
959,Sundasciurus tenuis,Sciuridae,10,0,0,0,0,0,60,0,0,30,Ar,0,0,1,73.75
960,Sundasciurus lowii,Sciuridae,10,0,0,0,0,0,60,0,0,30,Ar,0,0,1,87.5
961,Sundasciurus fraterculus,Sciuridae,10,0,0,0,0,0,60,0,0,30,Ar,0,0,1,155.51
962,Dremomys pyrrhomerus,Sciuridae,20,0,0,0,0,0,30,0,30,20,S,0,0,1,167.73
963,Dremomys rufigenis,Sciuridae,20,0,0,0,0,0,30,0,30,20,S,0,0,1,200
964,Dremomys pernyi,Sciuridae,20,0,0,0,0,0,30,0,30,20,S,0,0,1,198.63
965,Dremomys lokriah,Sciuridae,20,0,0,0,0,0,30,0,30,20,S,0,0,1,227
966,Dremomys gularis,Sciuridae,20,0,0,0,0,0,30,0,30,20,S,0,0,1,190.97
967,Dremomys everetti,Sciuridae,20,0,0,0,0,0,30,0,30,20,S,0,0,1,147.5
968,Exilisciurus whiteheadi,Sciuridae,20,0,0,0,0,0,0,0,0,80,Ar,0,0,1,20
969,Exilisciurus exilis,Sciuridae,20,0,0,0,0,0,0,0,0,80,Ar,0,0,1,19
970,Exilisciurus concinnus,Sciuridae,20,0,0,0,0,0,0,0,0,80,Ar,0,0,1,30.85
971,Funambulus sublineatus,Sciuridae,20,0,0,0,0,0,0,0,20,60,S,0,0,1,70.94
972,Funambulus palmarum,Sciuridae,20,0,0,0,0,0,0,0,20,60,S,0,0,1,136.4
973,Funambulus layardi,Sciuridae,20,0,0,0,0,0,0,0,20,60,S,0,0,1,113.79
974,Funambulus tristriatus,Sciuridae,20,0,0,0,0,0,0,0,20,60,S,0,0,1,139
975,Funambulus pennantii,Sciuridae,20,0,0,0,0,0,0,0,20,60,S,0,0,1,200
976,Glyphotes simus,Sciuridae,10,0,0,0,0,0,20,0,50,20,Ar,0,0,1,50
977,Hyosciurus ileile,Sciuridae,10,0,0,0,0,0,20,0,50,20,G,0,0,1,315
978,Hyosciurus heinrichi,Sciuridae,10,0,0,0,0,0,20,0,50,20,G,0,0,1,296
979,Lariscus insignis,Sciuridae,0,0,0,0,0,0,50,0,50,0,G,0,0,1,200
980,Lariscus niobe,Sciuridae,0,0,0,0,0,0,50,0,50,0,G,0,0,1,190.2
981,Lariscus obscurus,Sciuridae,0,0,0,0,0,0,50,0,50,0,G,0,0,1,241.19
982,Lariscus hosei,Sciuridae,0,0,0,0,0,0,50,0,50,0,G,0,0,1,180
983,Menetes berdmorei,Sciuridae,10,0,0,0,0,0,20,0,50,20,S,0,0,1,190
984,Nannosciurus melanotis,Sciuridae,10,0,0,0,0,0,20,0,50,20,S,0,0,1,50
985,Prosciurillus weberi,Sciuridae,0,0,0,0,0,0,30,0,30,40,S,0,0,1,106.26
986,Prosciurillus rosenbergii,Sciuridae,0,0,0,0,0,0,30,0,30,40,S,0,0,1,90.41
987,Prosciurillus abstrusus,Sciuridae,0,0,0,0,0,0,30,0,30,40,S,0,0,1,79.2
988,Prosciurillus murinus,Sciuridae,0,0,0,0,0,0,30,0,30,40,S,0,0,1,72.9
989,Prosciurillus leucomus,Sciuridae,0,0,0,0,0,0,30,0,30,40,S,0,0,1,128
990,Rhinosciurus laticaudatus,Sciuridae,80,0,0,0,0,0,20,0,0,0,G,0,0,1,228.25
991,Rubrisciurus rubriventer,Sciuridae,10,0,0,0,0,0,20,0,50,20,Ar,0,0,1,129.52
992,Tamiops rodolphii,Sciuridae,20,0,0,0,0,0,40,0,40,0,Ar,0,0,1,64.95
993,Tamiops swinhoei,Sciuridae,20,0,0,0,0,0,40,0,40,0,Ar,0,0,1,85
994,Tamiops mcclellandii,Sciuridae,20,0,0,0,0,0,40,0,40,0,Ar,0,0,1,45.84
995,Tamiops maritimus,Sciuridae,20,0,0,0,0,0,40,0,40,0,Ar,0,0,1,70.33
996,Atlantoxerus getulus,Sciuridae,0,0,0,0,0,0,50,0,50,0,G,0,1,1,251
997,Spermophilopsis leptodactylus,Sciuridae,20,0,0,0,0,0,20,0,20,40,G,0,0,1,600
998,Xerus rutilus,Sciuridae,10,0,0,0,20,0,20,0,30,20,G,0,0,1,317.5
999,Xerus erythropus,Sciuridae,10,0,0,0,20,0,20,0,30,20,G,0,0,1,502.4
1000,Xerus inauris,Sciuridae,10,0,0,0,20,0,20,0,30,20,G,0,0,1,529
1001,Xerus princeps,Sciuridae,10,0,0,0,20,0,20,0,30,20,G,0,0,1,636
1002,Epixerus ebii,Sciuridae,20,0,0,0,0,0,80,0,0,0,G,0,1,1,592
1003,Funisciurus substriatus,Sciuridae,10,0,0,0,0,0,40,0,50,0,Ar,0,1,1,186
1004,Funisciurus pyrropus,Sciuridae,10,0,0,0,0,0,40,0,50,0,Ar,0,1,1,297
1005,Funisciurus leucogenys,Sciuridae,10,0,0,0,0,0,40,0,50,0,Ar,0,1,1,250
1006,Funisciurus lemniscatus,Sciuridae,10,0,0,0,0,0,40,0,50,0,Ar,0,1,1,141
1007,Funisciurus carruthersi,Sciuridae,10,0,0,0,0,0,40,0,50,0,Ar,0,1,1,286
1008,Funisciurus congicus,Sciuridae,10,0,0,0,0,0,40,0,50,0,Ar,0,1,1,112
1009,Funisciurus anerythrus,Sciuridae,10,0,0,0,0,0,40,0,50,0,Ar,0,1,1,218
1010,Funisciurus isabella,Sciuridae,10,0,0,0,0,0,40,0,50,0,Ar,0,1,1,109
1011,Funisciurus bayonii,Sciuridae,10,0,0,0,0,0,40,0,50,0,Ar,0,1,1,135
1012,Heliosciurus undulatus,Sciuridae,20,0,0,0,20,0,30,0,30,0,S,0,1,1,347.33
1013,Heliosciurus ruwenzorii,Sciuridae,20,0,0,0,20,0,30,0,30,0,S,0,1,1,291
1014,Heliosciurus mutabilis,Sciuridae,20,0,0,0,20,0,30,0,30,0,S,0,1,1,390
1015,Heliosciurus gambianus,Sciuridae,20,0,0,0,20,0,30,0,30,0,S,0,1,1,295
1016,Heliosciurus punctatus,Sciuridae,20,0,0,0,20,0,30,0,30,0,S,0,1,1,174
1017,Heliosciurus rufobrachium,Sciuridae,20,0,0,0,20,0,30,0,30,0,S,0,1,1,371.5
1018,Myosciurus pumilio,Sciuridae,0,0,0,0,0,0,0,0,0,100,Ar,0,1,1,165
1019,Paraxerus ochraceus,Sciuridae,0,0,0,0,0,0,40,0,40,20,S,0,0,1,104.3
1020,Paraxerus cooperi,Sciuridae,0,0,0,0,0,0,40,0,40,20,S,0,0,1,250
1021,Paraxerus vexillarius,Sciuridae,0,0,0,0,0,0,40,0,40,20,S,0,0,1,675
1022,Paraxerus vincenti,Sciuridae,0,0,0,0,0,0,40,0,40,20,S,0,0,1,190.19
1023,Paraxerus lucifer,Sciuridae,0,0,0,0,0,0,40,0,40,20,S,0,0,1,700
1024,Paraxerus flavovittis,Sciuridae,0,0,0,0,0,0,40,0,40,20,S,0,0,1,160
1025,Paraxerus palliatus,Sciuridae,0,0,0,0,0,0,40,0,40,20,S,0,0,1,309.31
1026,Paraxerus boehmi,Sciuridae,0,0,0,0,0,0,40,0,40,20,S,0,0,1,70
1027,Paraxerus alexandri,Sciuridae,0,0,0,0,0,0,40,0,40,20,S,0,0,1,52
1028,Paraxerus poensis,Sciuridae,0,0,0,0,0,0,40,0,40,20,S,0,0,1,124.5
1029,Paraxerus cepapi,Sciuridae,0,0,0,0,0,0,40,0,40,20,S,0,0,1,180
1030,Protoxerus stangeri,Sciuridae,0,0,0,0,0,0,30,0,70,0,S,0,0,1,621.5
1031,Protoxerus aubinnii,Sciuridae,0,0,0,0,0,0,30,0,70,0,S,0,0,1,350
1032,Sciurotamias davidianus,Sciuridae,10,0,0,0,0,0,20,0,50,20,G,0,0,1,433.51
1033,Sciurotamias forresti,Sciuridae,10,0,0,0,0,0,20,0,50,20,G,0,0,1,433.51
1034,Spermophilus pygmaeus,Sciuridae,20,0,0,0,0,0,0,0,40,40,G,0,0,1,136
1035,Spermophilus mollis,Sciuridae,20,0,0,0,0,0,0,0,40,40,G,0,0,1,165.4
1036,Spermophilus canus,Sciuridae,20,0,0,0,0,0,0,0,40,40,G,0,0,1,272.85
1037,Spermophilus citellus,Sciuridae,20,0,0,0,0,0,0,0,40,40,G,0,0,1,290
1038,Spermophilus beldingi,Sciuridae,20,0,0,0,0,0,0,0,40,40,G,0,0,1,280.5
1039,Spermophilus dauricus,Sciuridae,20,0,0,0,0,0,0,0,40,40,G,0,0,1,161.3
1040,Spermophilus armatus,Sciuridae,20,0,0,0,0,0,0,0,40,40,G,0,0,1,313
1041,Spermophilus elegans,Sciuridae,20,0,0,0,0,0,0,0,40,40,G,0,0,1,453.6
1042,Spermophilus brunneus,Sciuridae,20,0,0,0,0,0,0,0,40,40,G,0,0,1,300
1043,Spermophilus musicus,Sciuridae,20,0,0,0,0,0,0,0,40,40,G,0,0,1,284.72
1044,Spermophilus pallidicauda,Sciuridae,20,0,0,0,0,0,0,0,40,40,G,0,0,1,284.72
1045,Spermophilus ralli,Sciuridae,20,0,0,0,0,0,0,0,40,40,G,0,0,1,284.72
1046,Spermophilus relictus,Sciuridae,20,0,0,0,0,0,0,0,40,40,G,0,0,1,600
1047,Spermophilus richardsonii,Sciuridae,20,0,0,0,0,0,0,0,40,40,G,0,0,1,406
1048,Spermophilus suslicus,Sciuridae,20,0,0,0,0,0,0,0,40,40,G,0,0,1,252
1049,Spermophilus alashanicus,Sciuridae,20,0,0,0,0,0,0,0,40,40,G,0,0,1,267.76
1050,Spermophilus washingtoni,Sciuridae,20,0,0,0,0,0,0,0,40,40,G,0,0,1,207.5
1051,Spermophilus xanthoprymnus,Sciuridae,20,0,0,0,0,0,0,0,40,40,G,0,0,1,289.67
1052,Spermophilus townsendii,Sciuridae,20,0,0,0,0,0,0,0,40,40,G,0,0,1,213
1053,Spermophilus variegatus,Sciuridae,20,0,0,0,0,0,0,0,40,40,G,0,0,1,691.64
1054,Spermophilus beecheyi,Sciuridae,20,0,0,0,0,0,0,0,40,40,G,0,0,1,578.5
1055,Spermophilus atricapillus,Sciuridae,20,0,0,0,0,0,0,0,40,40,G,0,0,1,551
1056,Spermophilus mexicanus,Sciuridae,20,0,0,0,0,0,0,0,40,40,G,0,0,1,189.64
1057,Spermophilus perotensis,Sciuridae,20,0,0,0,0,0,0,0,40,40,G,0,0,1,140
1058,Spermophilus tridecemlineatus,Sciuridae,20,0,0,0,0,0,0,0,40,40,G,0,0,1,131.67
1059,Spermophilus spilosoma,Sciuridae,20,0,0,0,0,0,0,0,40,40,G,0,0,1,89
1060,Spermophilus tereticaudus,Sciuridae,20,0,0,0,0,0,0,0,40,40,G,0,0,1,156.5
1061,Spermophilus mohavensis,Sciuridae,20,0,0,0,0,0,0,0,40,40,G,0,0,1,190
1062,Spermophilus franklinii,Sciuridae,20,0,0,0,0,0,0,0,40,40,G,0,0,1,363
1063,Spermophilus saturatus,Sciuridae,20,0,0,0,0,0,0,0,40,40,G,0,0,1,220
1064,Spermophilus lateralis,Sciuridae,20,0,0,0,0,0,0,0,40,40,G,0,0,1,191
1065,Spermophilus madrensis,Sciuridae,20,0,0,0,0,0,0,0,40,40,G,0,0,1,275
1066,Spermophilus columbianus,Sciuridae,20,0,0,0,0,0,0,0,40,40,G,0,0,1,493
1067,Spermophilus undulatus,Sciuridae,20,0,0,0,0,0,0,0,40,40,G,0,0,1,840
1068,Spermophilus adocetus,Sciuridae,20,0,0,0,0,0,0,0,40,40,G,0,0,1,125
1069,Spermophilus brevicauda,Sciuridae,20,0,0,0,0,0,0,0,40,40,G,0,0,1,284.72
1070,Spermophilus fulvus,Sciuridae,20,0,0,0,0,0,0,0,40,40,G,0,0,1,596
1071,Spermophilus parryii,Sciuridae,20,0,0,0,0,0,0,0,40,40,G,0,0,1,759.99
1072,Spermophilus annulatus,Sciuridae,20,0,0,0,0,0,0,0,40,40,G,0,0,1,500
1073,Spermophilus major,Sciuridae,20,0,0,0,0,0,0,0,40,40,G,0,0,1,269.07
1074,Spermophilus erythrogenys,Sciuridae,20,0,0,0,0,0,0,0,40,40,G,0,0,1,254.81
1075,Ammospermophilus interpres,Sciuridae,20,0,0,0,0,10,20,0,20,30,G,0,0,1,110.3
1076,Ammospermophilus insularis,Sciuridae,20,0,0,0,0,10,20,0,20,30,G,0,0,1,122.31
1077,Ammospermophilus harrisii,Sciuridae,20,0,0,0,0,10,20,0,20,30,G,0,0,1,122
1078,Ammospermophilus nelsoni,Sciuridae,20,0,0,0,0,10,20,0,20,30,G,0,0,1,160.4
1079,Ammospermophilus leucurus,Sciuridae,20,0,0,0,0,10,20,0,20,30,G,0,0,1,103.67
1080,Cynomys ludovicianus,Sciuridae,0,0,0,0,0,0,0,0,0,100,G,0,0,1,1364
1081,Cynomys mexicanus,Sciuridae,0,0,0,0,0,0,0,0,0,100,G,0,0,1,899.99
1082,Cynomys leucurus,Sciuridae,0,0,0,0,0,0,0,0,0,100,G,0,0,1,908.49
1083,Cynomys gunnisoni,Sciuridae,0,0,0,0,0,0,0,0,0,100,G,0,0,1,925
1084,Cynomys parvidens,Sciuridae,0,0,0,0,0,0,0,0,0,100,G,0,0,1,899.99
1085,Marmota monax,Sciuridae,0,0,0,0,0,0,30,0,30,40,G,0,0,1,3801.72
1086,Marmota himalayana,Sciuridae,0,0,0,0,0,0,30,0,30,40,G,0,0,1,5000
1087,Marmota marmota,Sciuridae,0,0,0,0,0,0,30,0,30,40,G,0,0,1,2010
1088,Marmota camtschatica,Sciuridae,0,0,0,0,0,0,30,0,30,40,G,0,0,1,3500
1089,Marmota sibirica,Sciuridae,0,0,0,0,0,0,30,0,30,40,G,0,0,1,8000
1090,Marmota caudata,Sciuridae,0,0,0,0,0,0,30,0,30,40,G,0,0,1,4350
1091,Marmota broweri,Sciuridae,0,0,0,0,0,0,30,0,30,40,G,0,0,1,3405
1092,Marmota bobak,Sciuridae,0,0,0,0,0,0,30,0,30,40,G,0,0,1,5500
1093,Marmota baibacina,Sciuridae,0,0,0,0,0,0,30,0,30,40,G,0,0,1,7500
1094,Marmota menzbieri,Sciuridae,0,0,0,0,0,0,30,0,30,40,G,0,0,1,3250
1095,Marmota olympus,Sciuridae,0,0,0,0,0,0,30,0,30,40,G,0,0,1,6299.99
1096,Marmota vancouverensis,Sciuridae,0,0,0,0,0,0,30,0,30,40,G,0,0,1,6299.99
1097,Marmota flaviventris,Sciuridae,0,0,0,0,0,0,30,0,30,40,G,0,0,1,3349.96
1098,Marmota caligata,Sciuridae,0,0,0,0,0,0,30,0,30,40,G,0,0,1,7230.03
1099,Tamias striatus,Sciuridae,20,0,0,0,0,0,20,0,30,30,G,0,0,1,111.91
1100,Tamias sibiricus,Sciuridae,10,0,0,0,0,0,10,0,60,20,G,0,0,1,85
1101,Tamias quadrimaculatus,Sciuridae,0,0,0,0,0,0,50,0,50,0,G,0,0,1,85.25
1102,Tamias quadrivittatus,Sciuridae,0,0,0,0,0,0,50,0,50,0,G,0,0,1,62.2
1103,Tamias ruficaudus,Sciuridae,0,0,0,0,0,0,50,0,50,0,G,0,0,1,68
1104,Tamias rufus,Sciuridae,0,0,0,0,0,0,50,0,50,0,G,0,0,1,53.6
1105,Tamias senex,Sciuridae,0,0,0,0,0,0,50,0,50,0,G,0,0,1,89.35
1106,Tamias sonomae,Sciuridae,0,0,0,0,0,0,50,0,50,0,G,0,0,1,75
1107,Tamias umbrinus,Sciuridae,0,0,0,0,0,0,50,0,50,0,G,0,0,1,63
1108,Tamias siskiyou,Sciuridae,0,0,0,0,0,0,50,0,50,0,G,0,0,1,75
1109,Tamias panamintinus,Sciuridae,0,0,0,0,0,0,50,0,50,0,G,0,0,1,52.3
1110,Tamias townsendii,Sciuridae,0,0,0,0,0,0,50,0,50,0,G,0,0,1,74.78
1111,Tamias cinereicollis,Sciuridae,0,0,0,0,0,0,50,0,50,0,G,0,0,1,61.7
1112,Tamias amoenus,Sciuridae,0,0,0,0,0,0,50,0,50,0,G,0,0,1,50.5
1113,Tamias bulleri,Sciuridae,0,0,0,0,0,0,50,0,50,0,G,0,0,1,100
1114,Tamias palmeri,Sciuridae,0,0,0,0,0,0,50,0,50,0,G,0,0,1,69.4
1115,Tamias speciosus,Sciuridae,0,0,0,0,0,0,50,0,50,0,G,0,0,1,62
1116,Tamias alpinus,Sciuridae,0,0,0,0,0,0,50,0,50,0,G,0,0,1,36.55
1117,Tamias dorsalis,Sciuridae,0,0,0,0,0,0,50,0,50,0,G,0,0,1,71.1
1118,Tamias durangae,Sciuridae,0,0,0,0,0,0,50,0,50,0,G,0,0,1,85
1119,Tamias merriami,Sciuridae,0,0,0,0,0,0,50,0,50,0,G,0,0,1,74.8
1120,Tamias minimus,Sciuridae,0,0,0,0,0,0,50,0,50,0,G,0,0,1,135.27
1121,Tamias obscurus,Sciuridae,0,0,0,0,0,0,50,0,50,0,G,0,0,1,73
1122,Tamias ochrogenys,Sciuridae,0,0,0,0,0,0,50,0,50,0,G,0,0,1,91.7
1123,Tamias canipes,Sciuridae,0,0,0,0,0,0,50,0,50,0,G,0,0,1,70.4
1124,Graphiurus lorraineus,Gliridae,20,20,0,0,20,0,20,0,20,0,S,1,0,0,27
1125,Graphiurus surdus,Gliridae,20,20,0,0,20,0,20,0,20,0,S,1,0,0,20.01
1126,Graphiurus rupicola,Gliridae,20,20,0,0,20,0,20,0,20,0,S,1,0,0,24.53
1127,Graphiurus platyops,Gliridae,20,20,0,0,20,0,20,0,20,0,S,1,0,0,46.1
1128,Graphiurus ocularis,Gliridae,20,20,0,0,20,0,20,0,20,0,S,1,0,0,30.3
1129,Graphiurus murinus,Gliridae,20,20,0,0,20,0,20,0,20,0,S,1,0,0,19.08
1130,Graphiurus kelleni,Gliridae,20,20,0,0,20,0,20,0,20,0,S,1,0,0,10.5
1131,Graphiurus johnstoni,Gliridae,20,20,0,0,20,0,20,0,20,0,S,1,0,0,23.96
1132,Graphiurus christyi,Gliridae,20,20,0,0,20,0,20,0,20,0,S,1,0,0,23.83
1133,Graphiurus angolensis,Gliridae,20,20,0,0,20,0,20,0,20,0,S,1,0,0,23.96
1134,Graphiurus microtis,Gliridae,20,20,0,0,20,0,20,0,20,0,S,1,0,0,25.18
1135,Graphiurus monardi,Gliridae,20,20,0,0,20,0,20,0,20,0,S,1,0,0,25.05
1136,Graphiurus nagtglasii,Gliridae,20,20,0,0,20,0,20,0,20,0,S,1,0,0,30
1137,Graphiurus crassicaudatus,Gliridae,20,20,0,0,20,0,20,0,20,0,S,1,0,0,38.22
1138,Chaetocauda sichuanensis,Gliridae,10,10,0,0,10,0,20,0,30,20,Ar,1,0,0,31.51
1139,Dryomys nitedula,Gliridae,10,10,0,0,10,0,20,0,30,20,Ar,1,0,0,33.6
1140,Dryomys laniger,Gliridae,10,10,0,0,10,0,20,0,30,20,Ar,1,0,0,20
1141,Dryomys niethammeri,Gliridae,10,10,0,0,10,0,20,0,30,20,Ar,1,0,0,25.92
1142,Eliomys melanurus,Gliridae,30,30,0,0,0,0,20,0,20,0,S,1,0,0,98.7
1143,Eliomys munbyanus,Gliridae,30,30,0,0,0,0,20,0,20,0,S,1,0,0,106.54
1144,Eliomys quercinus,Gliridae,30,30,0,0,0,0,20,0,20,0,S,1,0,0,115
1145,Muscardinus avellanarius,Gliridae,10,0,0,0,0,0,10,70,0,10,Ar,1,0,0,27.5
1146,Myomimus setzeri,Gliridae,10,20,0,0,10,0,30,0,30,0,G,1,0,0,37.74
1147,Myomimus personatus,Gliridae,10,20,0,0,10,0,30,0,30,0,G,1,0,0,37.48
1148,Myomimus roachi,Gliridae,10,20,0,0,10,0,30,0,30,0,G,1,0,0,36.99
1149,Selevinia betpakdalaensis,Gliridae,100,0,0,0,0,0,0,0,0,0,G,1,1,0,28
1150,Glirulus japonicus,Gliridae,30,0,0,0,20,0,30,0,20,0,Ar,1,0,0,62.99
1151,Glis glis,Gliridae,0,0,0,0,0,0,40,0,60,0,Ar,1,1,0,128.09
1152,Cratogeomys neglectus,Geomyidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,302.48
1153,Cratogeomys tylorhinus,Geomyidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,403.42
1154,Cratogeomys merriami,Geomyidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,419.99
1155,Cratogeomys gymnurus,Geomyidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,599.99
1156,Cratogeomys fumosus,Geomyidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,150
1157,Cratogeomys goldmani,Geomyidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,71.51
1158,Cratogeomys castanops,Geomyidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,266.83
1159,Cratogeomys zinseri,Geomyidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,150
1160,Geomys arenarius,Geomyidae,0,0,0,0,0,0,0,0,0,100,G,1,1,1,206
1161,Geomys knoxjonesi,Geomyidae,0,0,0,0,0,0,0,0,0,100,G,1,1,1,172.49
1162,Geomys texensis,Geomyidae,0,0,0,0,0,0,0,0,0,100,G,1,1,1,189.76
1163,Geomys tropicalis,Geomyidae,0,0,0,0,0,0,0,0,0,100,G,1,1,1,350
1164,Geomys personatus,Geomyidae,0,0,0,0,0,0,0,0,0,100,G,1,1,1,397
1165,Geomys bursarius,Geomyidae,0,0,0,0,0,0,0,0,0,100,G,1,1,1,203.75
1166,Geomys pinetis,Geomyidae,0,0,0,0,0,0,0,0,0,100,G,1,1,1,85
1167,Geomys breviceps,Geomyidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,136.47
1168,Geomys attwateri,Geomyidae,0,0,0,0,0,0,0,0,0,100,G,1,1,1,144.06
1169,Orthogeomys grandis,Geomyidae,0,0,0,0,0,0,0,0,0,100,G,0,0,1,500
1170,Orthogeomys cuniculus,Geomyidae,0,0,0,0,0,0,0,0,0,100,G,0,0,1,500
1171,Orthogeomys hispidus,Geomyidae,0,0,0,0,0,0,0,0,0,100,G,0,0,1,500
1172,Orthogeomys lanius,Geomyidae,0,0,0,0,0,0,0,0,0,100,G,0,0,1,500
1173,Orthogeomys cherriei,Geomyidae,0,0,0,0,0,0,0,0,0,100,G,0,0,1,225
1174,Orthogeomys dariensis,Geomyidae,0,0,0,0,0,0,0,0,0,100,G,0,0,1,438
1175,Orthogeomys heterodus,Geomyidae,0,0,0,0,0,0,0,0,0,100,G,0,0,1,615
1176,Orthogeomys matagalpae,Geomyidae,0,0,0,0,0,0,0,0,0,100,G,0,0,1,293
1177,Orthogeomys thaeleri,Geomyidae,0,0,0,0,0,0,0,0,0,100,G,0,0,1,440.75
1178,Orthogeomys underwoodi,Geomyidae,0,0,0,0,0,0,0,0,0,100,G,0,0,1,250
1179,Orthogeomys cavator,Geomyidae,0,0,0,0,0,0,0,0,0,100,G,0,0,1,650
1180,Pappogeomys alcorni,Geomyidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,150
1181,Pappogeomys bulleri,Geomyidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,150
1182,Thomomys clusius,Geomyidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,58
1183,Thomomys idahoensis,Geomyidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,67
1184,Thomomys mazama,Geomyidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,75
1185,Thomomys monticola,Geomyidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,80
1186,Thomomys talpoides,Geomyidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,130.08
1187,Thomomys bulbivorus,Geomyidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,359.9
