,taxonid,kingdom_name,phylum_name,class_name,order_name,family_name,genus_name,scientific_name,taxonomic_authority,infra_rank,infra_name,population,category,main_common_name
761,6232,ANIMALIA,CHORDATA,MAMMALIA,ARTIODACTYLA,CERVIDAE,Dama,Dama mesopotamica,"(Brooke, 1875)",NA,NA,NA,EN,Persian Fallow Deer
762,6234,ANIMALIA,CHORDATA,MAMMALIA,ARTIODACTYLA,BOVIDAE,Beatragus,Beatragus hunteri,"(P.L. Sclater, 1889)",NA,NA,NA,CR,Hirola
763,6235,ANIMALIA,CHORDATA,MAMMALIA,ARTIODACTYLA,BOVIDAE,Damaliscus,Damaliscus lunatus,"(Burchell, 1824)",NA,NA,NA,LC,Topi
764,6265,ANIMALIA,CHORDATA,MAMMALIA,DASYUROMORPHIA,DASYURIDAE,Dasyuroides,Dasyuroides byrnei,"Spencer, 1896",NA,NA,NA,VU,Kowari
765,6266,ANIMALIA,CHORDATA,MAMMALIA,DASYUROMORPHIA,DASYURIDAE,Dasycercus,Dasycercus cristicauda,"(Krefft, 1867)",NA,NA,NA,NT,Crest-tailed Mulgara
766,6267,ANIMALIA,CHORDATA,MAMMALIA,DASYUROMORPHIA,DASYURIDAE,Dasycercus,Dasycercus blythi,"(Waite, 1904)",NA,NA,NA,LC,Brush-tailed Mulgara
767,6268,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Dasymys,Dasymys foxi,"Thomas, 1912",NA,NA,NA,DD,Fox's Shaggy Rat
768,6269,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Dasymys,Dasymys incomtus,"(Sundevall, 1847)",NA,NA,NA,LC,African Marsh Rat
769,6270,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Dasymys,Dasymys montanus,"Thomas, 1906",NA,NA,NA,EN,Montane Shaggy Rat
770,6271,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Dasymys,Dasymys nudipes,"(Peters, 1870)",NA,NA,NA,DD,Angolan Shaggy Rat
771,6272,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Dasymys,Dasymys rufulus,"Miller, 1900",NA,NA,NA,LC,West African Shaggy Rat
772,6278,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,DASYPROCTIDAE,Dasyprocta,Dasyprocta azarae,"Lichtenstein, 1823",NA,NA,NA,DD,Azara's Agouti
773,6279,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,DASYPROCTIDAE,Dasyprocta,Dasyprocta coibae,"Thomas, 1902",NA,NA,NA,NT,Coiban Agouti
774,6281,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,DASYPROCTIDAE,Dasyprocta,Dasyprocta fuliginosa,"Wagler, 1832",NA,NA,NA,LC,Black Agouti
775,6282,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,DASYPROCTIDAE,Dasyprocta,Dasyprocta guamara,"Ojasti, 1972",NA,NA,NA,NT,Orinoco Agouti
776,6283,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,DASYPROCTIDAE,Dasyprocta,Dasyprocta kalinowskii,"Thomas, 1897",NA,NA,NA,DD,Kalinowski Agouti
777,6285,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,DASYPROCTIDAE,Dasyprocta,Dasyprocta mexicana,"Saussure, 1860",NA,NA,NA,CR,Mexican Agouti
778,6286,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,DASYPROCTIDAE,Dasyprocta,Dasyprocta prymnolopha,"Wagler, 1831",NA,NA,NA,LC,Black-rumped Agouti
779,6287,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,DASYPROCTIDAE,Dasyprocta,Dasyprocta ruatanica,"Thomas, 1901",NA,NA,NA,EN,Roatan Island Agouti
780,6288,ANIMALIA,CHORDATA,MAMMALIA,CINGULATA,DASYPODIDAE,Dasypus,Dasypus hybridus,"(Desmarest, 1804)",NA,NA,NA,NT,Southern Long-Nosed Armadillo
781,6289,ANIMALIA,CHORDATA,MAMMALIA,CINGULATA,DASYPODIDAE,Dasypus,Dasypus kappleri,"Krauss, 1862",NA,NA,NA,LC,Greater Long-nosed Armadillo
782,6290,ANIMALIA,CHORDATA,MAMMALIA,CINGULATA,DASYPODIDAE,Dasypus,Dasypus novemcinctus,"Linnaeus, 1758",NA,NA,NA,LC,Nine-banded Armadillo
783,6291,ANIMALIA,CHORDATA,MAMMALIA,CINGULATA,DASYPODIDAE,Dasypus,Dasypus pilosus,"(Fitzinger, 1856)",NA,NA,NA,DD,Hairy Long-nosed Armadillo
784,6292,ANIMALIA,CHORDATA,MAMMALIA,CINGULATA,DASYPODIDAE,Dasypus,Dasypus sabanicola,"Mondolfi, 1968",NA,NA,NA,NT,Northern Long-nosed Armadillo
785,6293,ANIMALIA,CHORDATA,MAMMALIA,CINGULATA,DASYPODIDAE,Dasypus,Dasypus septemcinctus,"Linnaeus, 1758",NA,NA,NA,LC,Brazilian Lesser Long-nosed Armadillo
786,6294,ANIMALIA,CHORDATA,MAMMALIA,DASYUROMORPHIA,DASYURIDAE,Dasyurus,Dasyurus geoffroii,"Gould, 1841",NA,NA,NA,NT,Western Quoll
787,6295,ANIMALIA,CHORDATA,MAMMALIA,DASYUROMORPHIA,DASYURIDAE,Dasyurus,Dasyurus hallucatus,"Gould, 1842",NA,NA,NA,EN,Northern Quoll
788,6296,ANIMALIA,CHORDATA,MAMMALIA,DASYUROMORPHIA,DASYURIDAE,Dasyurus,Dasyurus viverrinus,"(Shaw, 1800)",NA,NA,NA,EN,Eastern Quoll
789,6299,ANIMALIA,CHORDATA,MAMMALIA,DASYUROMORPHIA,DASYURIDAE,Dasyurus,Dasyurus albopunctatus,"Schlegel, 1880",NA,NA,NA,NT,New Guinea Quoll
790,6300,ANIMALIA,CHORDATA,MAMMALIA,DASYUROMORPHIA,DASYURIDAE,Dasyurus,Dasyurus maculatus,"(Kerr, 1792)",NA,NA,NA,NT,Spotted-tailed Quoll
791,6301,ANIMALIA,CHORDATA,MAMMALIA,DASYUROMORPHIA,DASYURIDAE,Dasyurus,Dasyurus spartacus,"Van Dyck, 1988",NA,NA,NA,NT,Bronze Quoll
792,6302,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,DAUBENTONIIDAE,Daubentonia,Daubentonia madagascariensis,"(Gmelin, 1788)",NA,NA,NA,EN,Aye-aye
793,6313,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,NESOMYIDAE,Delanymys,Delanymys brooksi,"Hayman, 1962",NA,NA,NA,VU,Delany's Swamp Mouse
794,6329,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Delomys,Delomys dorsalis,"(Hensel, 1873)",NA,NA,NA,LC,Striped Atlantic Forest Rat
795,6330,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Delomys,Delomys sublineatus,"(Thomas, 1903)",NA,NA,NA,LC,Pallid Atlantic Forest Rat
796,6335,ANIMALIA,CHORDATA,MAMMALIA,ARTIODACTYLA,MONODONTIDAE,Delphinapterus,Delphinapterus leucas,"(Pallas, 1776)",NA,NA,NA,LC,Beluga Whale
797,6405,ANIMALIA,CHORDATA,MAMMALIA,SCANDENTIA,TUPAIIDAE,Dendrogale,Dendrogale melanura,"(Thomas, 1892)",NA,NA,NA,DD,Bornean Smooth-tailed Treeshrew
798,6409,ANIMALIA,CHORDATA,MAMMALIA,HYRACOIDEA,PROCAVIIDAE,Dendrohyrax,Dendrohyrax arboreus,"(A. Smith, 1827)",NA,NA,NA,LC,Southern Tree Hyrax
799,6410,ANIMALIA,CHORDATA,MAMMALIA,HYRACOIDEA,PROCAVIIDAE,Dendrohyrax,Dendrohyrax dorsalis,"(Fraser, 1855)",NA,NA,NA,LC,Western Tree Hyrax
800,6426,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,MACROPODIDAE,Dendrolagus,Dendrolagus bennettianus,"De Vis, 1887",NA,NA,NA,NT,Bennett's Tree Kangaroo
801,6427,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,MACROPODIDAE,Dendrolagus,Dendrolagus dorianus,"Ramsay, 1883",NA,NA,NA,VU,Doria's Tree Kangaroo
802,6429,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,MACROPODIDAE,Dendrolagus,Dendrolagus goodfellowi,"Thomas, 1908",NA,NA,NA,EN,Goodfellow's Tree Kangaroo
803,6431,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,MACROPODIDAE,Dendrolagus,Dendrolagus inustus,"Müller, 1840",NA,NA,NA,VU,Grizzled Tree Kangaroo
804,6432,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,MACROPODIDAE,Dendrolagus,Dendrolagus lumholtzi,"Collett, 1884",NA,NA,NA,NT,Lumholtz's Tree Kangaroo
805,6433,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,MACROPODIDAE,Dendrolagus,Dendrolagus matschiei,"Förster &amp; Rothschild, 1907",NA,NA,NA,EN,Huon Tree Kangaroo
806,6434,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,MACROPODIDAE,Dendrolagus,Dendrolagus ursinus,"(Temminck, 1836)",NA,NA,NA,VU,Vogelkop Tree Kangaroo
807,6435,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,MACROPODIDAE,Dendrolagus,Dendrolagus scottae,"Flannery &amp; Seri, 1990",NA,NA,NA,CR,Tenkile
808,6436,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,MACROPODIDAE,Dendrolagus,Dendrolagus spadix,"Troughton &amp; Le Souef, 1936",NA,NA,NA,VU,Lowlands Tree Kangaroo
809,6437,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,MACROPODIDAE,Dendrolagus,Dendrolagus mbaiso,"Flannery, Boeadi &amp; Szalay, 1995",NA,NA,NA,EN,Dingiso
810,6439,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,NESOMYIDAE,Dendromus,Dendromus kahuziensis,"Dieterlen, 1969",NA,NA,NA,CR,Mt. Kahuzi Climbing Mouse
811,6440,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,NESOMYIDAE,Dendromus,Dendromus insignis,"(Thomas, 1903)",NA,NA,NA,LC,Montane African Climbing Mouse
812,6441,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,NESOMYIDAE,Dendromus,Dendromus kivu,"Thomas, 1916",NA,NA,NA,LC,Kivu African Climbing Mouse
813,6442,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,NESOMYIDAE,Dendromus,Dendromus lovati,"(de Winton, 1900)",NA,NA,NA,LC,Lovat’s African Climbing Mouse
814,6443,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,NESOMYIDAE,Dendromus,Dendromus melanotis,"(Smith, 1834)",NA,NA,NA,LC,Gray African Climbing Mouse
815,6444,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,NESOMYIDAE,Dendromus,Dendromus mesomelas,"(Brants, 1827)",NA,NA,NA,LC,Brant's Climbing Mouse
816,6445,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,NESOMYIDAE,Dendromus,Dendromus messorius,"(Thomas, 1903)",NA,NA,NA,LC,Banana Climbing Mouse
817,6446,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,NESOMYIDAE,Dendromus,Dendromus mystacalis,"(Heuglin, 1863)",NA,NA,NA,LC,Chestnut Climbing Mouse
818,6447,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,NESOMYIDAE,Dendromus,Dendromus nyikae,"Wroughton, 1909",NA,NA,NA,LC,Nyika Climbing Mouse
819,6448,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,NESOMYIDAE,Dendromus,Dendromus oreas,"Osgood, 1936",NA,NA,NA,LC,Cameroon Climbing Mouse
820,6449,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,NESOMYIDAE,Dendromus,Dendromus vernayi,"Hill &amp; Carter, 1937",NA,NA,NA,DD,Vernay's Climbing Mouse
821,6483,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,NESOMYIDAE,Dendroprionomys,Dendroprionomys rousseloti,"Petter, 1966",NA,NA,NA,DD,Velvet African Climbing Mouse
822,6490,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Deomys,Deomys ferrugineus,"Thomas, 1888",NA,NA,NA,LC,Congo Forest Mouse
823,6491,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Dephomys,Dephomys defua,"(Miller, 1900)",NA,NA,NA,LC,Defua Rat
824,6506,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,TALPIDAE,Desmana,Desmana moschata,"(Linnaeus, 1758)",NA,NA,NA,CR,Russian Desman
825,6508,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Desmodilliscus,Desmodilliscus braueri,"Wettstein, 1916",NA,NA,NA,LC,Pouched Gerbil
826,6509,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Desmodillus,Desmodillus auricularis,"(Smith, 1834)",NA,NA,NA,LC,Cape Short-eared Gerbil
827,6510,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Desmodus,Desmodus rotundus,"(É. Geoffroy, 1810)",NA,NA,NA,LC,Vampire Bat
828,6511,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Desmomys,Desmomys harringtoni,"(Thomas, 1902)",NA,NA,NA,LC,Harrington's Rat
829,6520,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Diaemus,Diaemus youngii,"(Jentink, 1893)",NA,NA,NA,LC,White-winged Vampire Bat
830,6553,ANIMALIA,CHORDATA,MAMMALIA,PERISSODACTYLA,RHINOCEROTIDAE,Dicerorhinus,Dicerorhinus sumatrensis,"(G. Fischer, 1814)",NA,NA,NA,CR,Sumatran Rhinoceros
831,6557,ANIMALIA,CHORDATA,MAMMALIA,PERISSODACTYLA,RHINOCEROTIDAE,Diceros,Diceros bicornis,"(Linnaeus, 1758)",NA,NA,NA,CR,Black Rhino
832,6561,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Diclidurus,Diclidurus albus,"Wied-Neuwied, 1820",NA,NA,NA,LC,Northern Ghost Bat
833,6562,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Diclidurus,Diclidurus ingens,"Hernandez-Camacho, 1955",NA,NA,NA,DD,Greater Ghost Bat
834,6563,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Diclidurus,Diclidurus isabella,"(Thomas, 1920)",NA,NA,NA,LC,Isabelle's Ghost Bat
835,6564,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Diclidurus,Diclidurus scutatus,"Peters, 1869",NA,NA,NA,LC,Lesser Ghost Bat
836,6567,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Dicrostonyx,Dicrostonyx nunatakensis,"Youngman, 1967",NA,NA,NA,LC,Ogilvie Mountains Collared Lemming
837,6568,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Dicrostonyx,Dicrostonyx torquatus,"Pallas, 1778",NA,NA,NA,LC,Palearctic Collared Lemming
838,6569,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Dicrostonyx,Dicrostonyx vinogradovi,"Ognev, 1948",NA,NA,NA,DD,Wrangel Island Collared Lemming
839,6607,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Dinaromys,Dinaromys bogdanovi,"(V. Martino &amp; E. Martino, 1922)",NA,NA,NA,VU,Balkan Snow Vole
840,6608,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,DINOMYIDAE,Dinomys,Dinomys branickii,"Peters, 1873",NA,NA,NA,LC,Pacarana
841,6622,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Diomys,Diomys crumpi,"Thomas, 1917",NA,NA,NA,DD,Crump's Mouse
842,6628,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Diphylla,Diphylla ecaudata,"Spix, 1823",NA,NA,NA,LC,Hairy-legged Vampire Bat
843,6635,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,VIVERRIDAE,Diplogale,Diplogale hosei,"(Thomas, 1892)",NA,NA,NA,VU,Hose's Civet
844,6662,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Diplomys,Diplomys caniceps,"(Günther, 1877)",NA,NA,NA,DD,Arboreal Soft-furred Spiny Rat
845,6663,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Diplomys,Diplomys labilis,"(Bangs, 1901)",NA,NA,NA,LC,Rufous Tree Rat
846,6664,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Santamartamys,Santamartamys rufodorsalis,"(J.A. Allen, 1899)",NA,NA,NA,CR,Red Crested Tree Rat
847,6671,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Diplothrix,Diplothrix legata,"(Thomas, 1906)",NA,NA,NA,EN,Ryukyus Islands Tree Rat
848,6675,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,HETEROMYIDAE,Dipodomys,Dipodomys elator,"Merriam, 1894",NA,NA,NA,VU,Texas Kangaroo Rat
849,6676,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,HETEROMYIDAE,Dipodomys,Dipodomys gravipes,"Huey, 1925",NA,NA,NA,CR,San Quintin Kangaroo Rat
850,6678,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,HETEROMYIDAE,Dipodomys,Dipodomys ingens,"(Merriam, 1904)",NA,NA,NA,EN,Giant Kangaroo Rat
851,6682,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,HETEROMYIDAE,Dipodomys,Dipodomys stephensi,"(Merriam, 1907)",NA,NA,NA,VU,Stephens' Kangaroo Rat
852,6683,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,HETEROMYIDAE,Dipodomys,Dipodomys nitratoides,"Merriam, 1894",NA,NA,NA,VU,Fresno Kangaroo Rat
853,6684,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,HETEROMYIDAE,Dipodomys,Dipodomys agilis,"Gambel, 1848",NA,NA,NA,LC,Agile Kangaroo Rat
854,6685,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,HETEROMYIDAE,Dipodomys,Dipodomys compactus,"True, 1889",NA,NA,NA,LC,Gulf Coast Kangaroo Rat
855,6686,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,HETEROMYIDAE,Dipodomys,Dipodomys deserti,"Stephens, 1887",NA,NA,NA,LC,Desert Kangaroo Rat
856,6690,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,HETEROMYIDAE,Dipodomys,Dipodomys nelsoni,"Merriam, 1907",NA,NA,NA,LC,Nelson's Kangaroo Rat
857,6691,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,HETEROMYIDAE,Dipodomys,Dipodomys ordii,"Woodhouse, 1853",NA,NA,NA,LC,Ord's Kangaroo Rat
858,6693,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,HETEROMYIDAE,Dipodomys,Dipodomys spectabilis,"Merriam, 1890",NA,NA,NA,NT,Banner-tailed Kangaroo Rat
859,6705,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,DIPODIDAE,Dipus,Dipus sagitta,"(Pallas, 1773)",NA,NA,NA,LC,Northern Three-toed Jerboa
860,6765,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,ACROBATIDAE,Distoechurus,Distoechurus pennatus,"(Peters, 1874)",NA,NA,NA,LC,Feather-tailed Possum
861,6770,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Dobsonia,Dobsonia minor,"(Dobson, 1879)",NA,NA,NA,LC,Lesser Bare-backed Fruit Bat
862,6771,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Dobsonia,Dobsonia peronii,"(É. Geoffroy, 1810)",NA,NA,NA,LC,Western Naked-backed Fruit Bat
863,6772,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Dobsonia,Dobsonia beauforti,"Bergmans, 1975",NA,NA,NA,LC,Beaufort's Bare-backed Fruit Bat
864,6773,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Dobsonia,Dobsonia chapmani,"Rabor, 1952",NA,NA,NA,CR,Negros Naked-backed Fruit Bat
865,6774,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Dobsonia,Dobsonia emersa,"Bergmans &amp; Sarbini, 1985",NA,NA,NA,VU,Biak Bare-backed Fruit Bat
866,6775,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Dobsonia,Dobsonia exoleta,"K. Andersen, 1909",NA,NA,NA,LC,Sulawesi Naked-backed Fruit Bat
867,6776,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Dobsonia,Dobsonia pannietensis,"(De Vis, 1905)",NA,NA,NA,NT,Panaeati Bare-backed Fruit Bat
868,6777,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Dobsonia,Dobsonia praedatrix,"K. Andersen, 1909",NA,NA,NA,LC,Bismarck Bare-backed Fruit Bat
869,6778,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Dobsonia,Dobsonia inermis,"Andersen, 1909",NA,NA,NA,LC,Solomons Bare-backed Fruit Bat
870,6780,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Dobsonia,Dobsonia viridis,"(Heude, 1896)",NA,NA,NA,LC,Greenish Naked-backed Fruit Bat
871,6785,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CAVIIDAE,Dolichotis,Dolichotis patagonum,"(Zimmermann, 1780)",NA,NA,NA,NT,Patagonian Mara
872,6786,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CAVIIDAE,Dolichotis,Dolichotis salinicola,"Burmeister, 1876",NA,NA,NA,LC,Conejo Del Palo
873,6793,ANIMALIA,CHORDATA,MAMMALIA,ARTIODACTYLA,BOVIDAE,Dorcatragus,Dorcatragus megalotis,"(Menges, 1894)",NA,NA,NA,VU,Beira
874,6794,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,MACROPODIDAE,Dorcopsis,Dorcopsis atrata,"Van Deusen, 1957",NA,NA,NA,CR,Black Dorcopsis
875,6795,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,MACROPODIDAE,Dorcopsis,Dorcopsis hageni,"Heller, 1897",NA,NA,NA,LC,White-striped Dorcopsis
876,6799,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,MACROPODIDAE,Dorcopsis,Dorcopsis luctuosa,"(D'Albertis, 1874)",NA,NA,NA,VU,Grey Dorcopsis
877,6800,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,MACROPODIDAE,Dorcopsis,Dorcopsis muelleri,"(Lesson, 1827)",NA,NA,NA,LC,Brown Dorcopsis
878,6801,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,MACROPODIDAE,Dorcopsulus,Dorcopsulus macleayi,"(Miklouho-Maclay, 1885)",NA,NA,NA,LC,Macleay's Dorcopsis
879,6802,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,MACROPODIDAE,Dorcopsulus,Dorcopsulus vanheurni,"(Thomas, 1922)",NA,NA,NA,NT,Small Dorcopsis
880,6820,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Dremomys,Dremomys everetti,"(Thomas, 1890)",NA,NA,NA,LC,Bornean Mountain Ground Squirrel
881,6821,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Dremomys,Dremomys lokriah,"(Hodgson, 1836)",NA,NA,NA,LC,Orange-bellied Himalayan Squirrel
882,6822,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Dremomys,Dremomys pernyi,"(Milne-Edwards, 1867)",NA,NA,NA,LC,Perny's Long-nosed Squirrel
883,6823,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Dremomys,Dremomys pyrrhomerus,"(Thomas, 1895)",NA,NA,NA,LC,Red-hipped Squirrel
884,6824,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Dremomys,Dremomys rufigenis,"(Blanford, 1878)",NA,NA,NA,LC,Red-cheeked Squirrel
885,6834,ANIMALIA,CHORDATA,MAMMALIA,MICROBIOTHERIA,MICROBIOTHERIIDAE,Dromiciops,Dromiciops gliroides,"Thomas, 1894",NA,NA,NA,NT,Monito del Monte
886,6858,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,GLIRIDAE,Dryomys,Dryomys nitedula,"(Pallas, 1778)",NA,NA,NA,LC,Forest Dormouse
887,6859,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,GLIRIDAE,Dryomys,Dryomys laniger,"Felten &amp; Storch, 1968",NA,NA,NA,DD,Woolly Dormouse
888,6860,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,GLIRIDAE,Chaetocauda,Chaetocauda sichuanensis,"Wang, 1985",NA,NA,NA,DD,Sichuan Dormouse
889,6909,ANIMALIA,CHORDATA,MAMMALIA,SIRENIA,DUGONGIDAE,Dugong,Dugong dugon,"(Müller, 1776)",NA,NA,NA,VU,Dugong
890,6923,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,CANIDAE,Dusicyon,Dusicyon australis,"(Kerr, 1792)",NA,NA,NA,EX,Falklands Wolf
891,6924,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,CANIDAE,Atelocynus,Atelocynus microtis,"(Sclater, 1883)",NA,NA,NA,NT,Short-eared Dog
892,6925,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,CANIDAE,Lycalopex,Lycalopex sechurae,"Thomas, 1900",NA,NA,NA,NT,Sechuran Fox
893,6926,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,CANIDAE,Lycalopex,Lycalopex vetulus,"Lund, 1842",NA,NA,NA,NT,Hoary Fox
894,6927,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,CANIDAE,Lycalopex,Lycalopex griseus,"Gray, 1837",NA,NA,NA,LC,Chilla
895,6928,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,CANIDAE,Lycalopex,Lycalopex gymnocercus,"G. Fischer, 1814",NA,NA,NA,LC,Pampas Fox
896,6929,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,CANIDAE,Lycalopex,Lycalopex culpaeus,"Molina, 1782",NA,NA,NA,LC,Culpeo
897,6931,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Dyacopterus,Dyacopterus spadiceus,"(Thomas, 1890)",NA,NA,NA,NT,Dayak Fruit Bat
898,6977,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Phyllomys,Phyllomys blainvillii,"(Jordan, 1837)",NA,NA,NA,LC,Golden Atlantic Tree Rat
