"","IUCN_Species","Avonet_Species","Aquaculture","Climate_Change","Conflict","Crops","Dams_Water","Fire","Fishing","Geo_Event","Hunting","Inv_Disease","Livestock","Logging","Other_Develop","Plantations","Pollution","Rec_Work","category","Mass","Trophic_Niche","Genus","Genus_Avg_Mass","Genus_Trophic_data","Genus_Trophic","Body_Mass","Functional_Group"
"6950","Spizocorys personata","Spizocorys personata",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",19.7,"Granivore","Spizocorys",18.2285714285714,7,"Granivore",19.7,"Granivore"
"6951","Spizocorys fringillaris","Spizocorys fringillaris",0,2,0,2,0,2,0,0,0,2,0,0,1,2,0,0,"EN",19.2,"Omnivore","Spizocorys",18.2285714285714,7,"Granivore",19.2,"Omnivore"
"6952","Spizocorys starki","Spizocorys starki",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",18.5,"Granivore","Spizocorys",18.2285714285714,7,"Granivore",18.5,"Granivore"
"6953","Chersophilus duponti","Chersophilus duponti",0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,"VU",39.4,"Omnivore","Chersophilus",39.4,1,"Omnivore",39.4,"Omnivore"
"6954","Galerida cristata","Galerida cristata",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",42.7,"Omnivore","Galerida",33.4666666666667,6,"Omnivore",42.7,"Omnivore"
"6955","Galerida theklae","Galerida theklae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",38.2,"Omnivore","Galerida",33.4666666666667,6,"Omnivore",38.2,"Omnivore"
"6956","Galerida malabarica","Galerida malabarica",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",38.2,"Omnivore","Galerida",33.4666666666667,6,"Omnivore",38.2,"Omnivore"
"6957","Galerida deva","Galerida deva",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",19.9,"Omnivore","Galerida",33.4666666666667,6,"Omnivore",19.9,"Omnivore"
"6958","Galerida modesta","Galerida modesta",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",20.2,"Omnivore","Galerida",33.4666666666667,6,"Omnivore",20.2,"Omnivore"
"6959","Galerida magnirostris","Galerida magnirostris",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",41.6,"Omnivore","Galerida",33.4666666666667,6,"Omnivore",41.6,"Omnivore"
"6960","Spizocorys fremantlii","Spizocorys fremantlii",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",23.4,"Granivore","Spizocorys",18.2285714285714,7,"Granivore",23.4,"Granivore"
"6961","Lullula arborea","Lullula arborea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",26.9,"Omnivore","Lullula",26.9,1,"Omnivore",26.9,"Omnivore"
"6962","Alauda gulgula","Alauda gulgula",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",26.3,"Omnivore","Alauda",32.7,4,"Omnivore",26.3,"Omnivore"
"6963","Alauda razae","Alauda razae",0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,"CR",21.9,"Omnivore","Alauda",32.7,4,"Omnivore",21.9,"Omnivore"
"6964","Eremophila alpestris","Eremophila alpestris",0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,"LC",33.3,"Omnivore","Eremophila",35.9,2,"Granivore",33.3,"Omnivore"
"6965","Eremophila bilopha","Eremophila bilopha",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",38.5,"Granivore","Eremophila",35.9,2,"Granivore",38.5,"Granivore"
"6966","Promerops gurneyi","Promerops gurneyi",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"NT",34.9,"Nectarivore","Promerops",34.8,2,"Nectarivore",34.9,"Nectarivore"
"6967","Promerops cafer","Promerops cafer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",34.7,"Nectarivore","Promerops",34.8,2,"Nectarivore",34.7,"Nectarivore"
"6968","Prionochilus olivaceus","Prionochilus olivaceus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",9.4,"Frugivore","Prionochilus",8.48333333333333,6,"Frugivore",9.4,"Frugivore"
"6969","Prionochilus maculatus","Prionochilus maculatus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",8,"Frugivore","Prionochilus",8.48333333333333,6,"Frugivore",8,"Frugivore"
"6970","Prionochilus percussus","Prionochilus percussus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",8.5,"Frugivore","Prionochilus",8.48333333333333,6,"Frugivore",8.5,"Frugivore"
"6971","Prionochilus plateni","Prionochilus plateni",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",8.5,"Frugivore","Prionochilus",8.48333333333333,6,"Frugivore",8.5,"Frugivore"
"6972","Prionochilus xanthopygius","Prionochilus xanthopygius",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",7.6,"Omnivore","Prionochilus",8.48333333333333,6,"Frugivore",7.6,"Omnivore"
"6973","Prionochilus thoracicus","Prionochilus thoracicus",0,0,0,2,0,1,0,0,0,0,0,2,0,1,0,0,"NT",8.9,"Invertivore","Prionochilus",8.48333333333333,6,"Frugivore",8.9,"Invertivore"
"6974","Dicaeum annae","Dicaeum annae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",10,"Frugivore","Dicaeum",8.22040816326531,49,"Omnivore",10,"Frugivore"
"6975","Dicaeum everetti","Dicaeum everetti",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,"NT",8.5,"Omnivore","Dicaeum",8.22040816326531,49,"Omnivore",8.5,"Omnivore"
"6976","Dicaeum proprium","Dicaeum proprium",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"LC",10.2,"Frugivore","Dicaeum",8.22040816326531,49,"Omnivore",10.2,"Frugivore"
"6977","Dicaeum chrysorrheum","Dicaeum chrysorrheum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",9,"Frugivore","Dicaeum",8.22040816326531,49,"Omnivore",9,"Frugivore"
"6978","Dicaeum melanozanthum","Dicaeum melanozanthum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",8.5,"Invertivore","Dicaeum",8.22040816326531,49,"Omnivore",8.5,"Invertivore"
"6979","Dicaeum vincens","Dicaeum vincens",0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,"NT",8.5,"Frugivore","Dicaeum",8.22040816326531,49,"Omnivore",8.5,"Frugivore"
"6980","Dicaeum aureolimbatum","Dicaeum aureolimbatum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",8.1,"Omnivore","Dicaeum",8.22040816326531,49,"Omnivore",8.1,"Omnivore"
"6981","Dicaeum nigrilore","Dicaeum nigrilore",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",11,"Omnivore","Dicaeum",8.22040816326531,49,"Omnivore",11,"Omnivore"
"6982","Dicaeum bicolor","Dicaeum bicolor",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",9.1,"Omnivore","Dicaeum",8.22040816326531,49,"Omnivore",9.1,"Omnivore"
"6983","Dicaeum quadricolor","Dicaeum quadricolor",0,1,0,2,0,0,0,0,0,0,0,1,2,0,0,0,"CR",8.5,"Frugivore","Dicaeum",8.22040816326531,49,"Omnivore",8.5,"Frugivore"
"6984","Dicaeum haematostictum","Dicaeum haematostictum",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"LC",8.8,"Omnivore","Dicaeum",8.22040816326531,49,"Omnivore",8.8,"Omnivore"
"6985","Dicaeum retrocinctum","Dicaeum retrocinctum",0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,"VU",6.5,"Frugivore","Dicaeum",8.22040816326531,49,"Omnivore",6.5,"Frugivore"
"6986","Dicaeum trigonostigma","Dicaeum trigonostigma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",7.1,"Omnivore","Dicaeum",8.22040816326531,49,"Omnivore",7.1,"Omnivore"
"6987","Dicaeum hypoleucum","Dicaeum hypoleucum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",8,"Frugivore","Dicaeum",8.22040816326531,49,"Omnivore",8,"Frugivore"
"6988","Dicaeum erythrorhynchos","Dicaeum erythrorhynchos",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",6.3,"Frugivore","Dicaeum",8.22040816326531,49,"Omnivore",6.3,"Frugivore"
"6989","Dicaeum pygmaeum","Dicaeum pygmaeum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",5,"Frugivore","Dicaeum",8.22040816326531,49,"Omnivore",5,"Frugivore"
"6990","Dicaeum nehrkorni","Dicaeum nehrkorni",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",8.5,"Frugivore","Dicaeum",8.22040816326531,49,"Omnivore",8.5,"Frugivore"
"6991","Dicaeum vulneratum","Dicaeum vulneratum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",8.9,"Nectarivore","Dicaeum",8.22040816326531,49,"Omnivore",8.9,"Nectarivore"
"6992","Dicaeum pectorale","Dicaeum pectorale",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",7.6,"Frugivore","Dicaeum",8.22040816326531,49,"Omnivore",7.6,"Frugivore"
"6993","Dicaeum geelvinkianum","Dicaeum geelvinkianum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",6.8,"Frugivore","Dicaeum",8.22040816326531,49,"Omnivore",6.8,"Frugivore"
"6994","Dicaeum nitidum","Dicaeum nitidum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",8.5,"Frugivore","Dicaeum",8.22040816326531,49,"Omnivore",8.5,"Frugivore"
"6995","Dicaeum eximium","Dicaeum eximium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",7.9,"Frugivore","Dicaeum",8.22040816326531,49,"Omnivore",7.9,"Frugivore"
"6996","Dicaeum aeneum","Dicaeum aeneum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",9.2,"Omnivore","Dicaeum",8.22040816326531,49,"Omnivore",9.2,"Omnivore"
"6997","Dicaeum tristrami","Dicaeum tristrami",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",11.7,"Invertivore","Dicaeum",8.22040816326531,49,"Omnivore",11.7,"Invertivore"
"6998","Dicaeum igniferum","Dicaeum igniferum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",8.5,"Frugivore","Dicaeum",8.22040816326531,49,"Omnivore",8.5,"Frugivore"
"6999","Dicaeum maugei","Dicaeum maugei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",8.5,"Frugivore","Dicaeum",8.22040816326531,49,"Omnivore",8.5,"Frugivore"
"7000","Dicaeum monticolum","Dicaeum monticolum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",8.5,"Omnivore","Dicaeum",8.22040816326531,49,"Omnivore",8.5,"Omnivore"
"7001","Dicaeum celebicum","Dicaeum celebicum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",6.5,"Omnivore","Dicaeum",8.22040816326531,49,"Omnivore",6.5,"Omnivore"
"7002","Dicaeum cruentatum","Dicaeum cruentatum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",5.6,"Omnivore","Dicaeum",8.22040816326531,49,"Omnivore",5.6,"Omnivore"
"7003","Dicaeum trochileum","Dicaeum trochileum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",8.5,"Omnivore","Dicaeum",8.22040816326531,49,"Omnivore",8.5,"Omnivore"
"7004","Anthreptes reichenowi","Anthreptes reichenowi",0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,"NT",7.3,"Nectarivore","Anthreptes",10.58,15,"Omnivore",7.3,"Nectarivore"
"7005","Anthreptes anchietae","Anthreptes anchietae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",8,"Omnivore","Anthreptes",10.58,15,"Omnivore",8,"Omnivore"
"7006","Anthreptes simplex","Anthreptes simplex",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",8.9,"Omnivore","Anthreptes",10.58,15,"Omnivore",8.9,"Omnivore"
"7007","Anthreptes rhodolaemus","Anthreptes rhodolaemus",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,"NT",13.1,"Omnivore","Anthreptes",10.58,15,"Omnivore",13.1,"Omnivore"
"7008","Chalcoparia singalensis","Chalcoparia singalensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",8.2,"Invertivore","Chalcoparia",8.2,1,"Invertivore",8.2,"Invertivore"
"7009","Anthreptes gabonicus","Anthreptes gabonicus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",10.6,"Invertivore","Anthreptes",10.58,15,"Omnivore",10.6,"Invertivore"
"7010","Anthreptes longuemarei","Anthreptes longuemarei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",11.4,"Invertivore","Anthreptes",10.58,15,"Omnivore",11.4,"Invertivore"
"7011","Anthreptes orientalis","Anthreptes orientalis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",10.3,"Invertivore","Anthreptes",10.58,15,"Omnivore",10.3,"Invertivore"
"7012","Anthreptes neglectus","Anthreptes neglectus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",11.8,"Omnivore","Anthreptes",10.58,15,"Omnivore",11.8,"Omnivore"
"7013","Anthreptes aurantius","Anthreptes aurantius",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",12.5,"Omnivore","Anthreptes",10.58,15,"Omnivore",12.5,"Omnivore"
"7014","Hedydipna pallidigaster","Hedydipna pallidigaster",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"EN",6.8,"Invertivore","Hedydipna",6.925,4,"Invertivore",6.8,"Invertivore"
"7015","Anthreptes rubritorques","Anthreptes rubritorques",0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,"VU",10.7,"Omnivore","Anthreptes",10.58,15,"Omnivore",10.7,"Omnivore"
"7016","Hedydipna collaris","Hedydipna collaris",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",7,"Invertivore","Hedydipna",6.925,4,"Invertivore",7,"Invertivore"
"7017","Hedydipna platura","Hedydipna platura",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",6.7,"Omnivore","Hedydipna",6.925,4,"Invertivore",6.7,"Omnivore"
"7018","Hedydipna metallica","Hedydipna metallica",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",7.2,"Invertivore","Hedydipna",6.925,4,"Invertivore",7.2,"Invertivore"
"7019","Kurochkinegramma hypogrammica","Kurochkinegramma hypogrammica",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",11.4,"Omnivore","Kurochkinegramma",11.4,1,"Omnivore",11.4,"Omnivore"
"7020","Anthreptes seimundi","Anthreptes seimundi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",6.6,"Omnivore","Anthreptes",10.58,15,"Omnivore",6.6,"Omnivore"
"7021","Cinnyris batesi","Cinnyris batesi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",6.3,"Nectarivore","Cinnyris",8.93793103448276,58,"Nectarivore",6.3,"Nectarivore"
"7022","Cyanomitra olivacea","Cyanomitra olivacea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",9.7,"Omnivore","Cyanomitra",12.8857142857143,7,"Omnivore",9.7,"Omnivore"
"7023","Anthobaphes violacea","Anthobaphes violacea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",9.4,"Nectarivore","Anthobaphes",9.4,1,"Nectarivore",9.4,"Nectarivore"
"7024","Cyanomitra verreauxii","Cyanomitra verreauxii",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",11.5,"Omnivore","Cyanomitra",12.8857142857143,7,"Omnivore",11.5,"Omnivore"
"7025","Anabathmis reichenbachii","Anabathmis reichenbachii",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",11.4,"Nectarivore","Anabathmis",9.46666666666667,3,"Invertivore",11.4,"Nectarivore"
"7026","Anabathmis hartlaubii","Anabathmis hartlaubii",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",10.5,"Invertivore","Anabathmis",9.46666666666667,3,"Invertivore",10.5,"Invertivore"
"7027","Anabathmis newtonii","Anabathmis newtonii",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",6.5,"Omnivore","Anabathmis",9.46666666666667,3,"Invertivore",6.5,"Omnivore"
"7028","Dreptes thomensis","Dreptes thomensis",0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,"VU",26.2,"Omnivore","Dreptes",26.2,1,"Omnivore",26.2,"Omnivore"
"7029","Cyanomitra oritis","Cyanomitra oritis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",11.2,"Nectarivore","Cyanomitra",12.8857142857143,7,"Omnivore",11.2,"Nectarivore"
"7030","Cyanomitra alinae","Cyanomitra alinae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",12.6,"Nectarivore","Cyanomitra",12.8857142857143,7,"Omnivore",12.6,"Nectarivore"
"7031","Cyanomitra verticalis","Cyanomitra verticalis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",14.4,"Omnivore","Cyanomitra",12.8857142857143,7,"Omnivore",14.4,"Omnivore"
"7032","Cyanomitra bannermani","Cyanomitra bannermani",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",14,"Nectarivore","Cyanomitra",12.8857142857143,7,"Omnivore",14,"Nectarivore"
"7033","Cyanomitra cyanolaema","Cyanomitra cyanolaema",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",16.8,"Omnivore","Cyanomitra",12.8857142857143,7,"Omnivore",16.8,"Omnivore"
"7034","Chalcomitra balfouri","Chalcomitra balfouri",0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,"LC",11,"Omnivore","Chalcomitra",11.5285714285714,7,"Omnivore",11,"Omnivore"
"7035","Cinnyris dussumieri","Cinnyris dussumieri",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",10.8,"Nectarivore","Cinnyris",8.93793103448276,58,"Nectarivore",10.8,"Nectarivore"
"7036","Chalcomitra fuliginosa","Chalcomitra fuliginosa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",11.9,"Nectarivore","Chalcomitra",11.5285714285714,7,"Omnivore",11.9,"Nectarivore"
"7037","Chalcomitra amethystina","Chalcomitra amethystina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",13.7,"Omnivore","Chalcomitra",11.5285714285714,7,"Omnivore",13.7,"Omnivore"
"7038","Chalcomitra rubescens","Chalcomitra rubescens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",10.3,"Omnivore","Chalcomitra",11.5285714285714,7,"Omnivore",10.3,"Omnivore"
"7039","Chalcomitra senegalensis","Chalcomitra senegalensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",12.2,"Omnivore","Chalcomitra",11.5285714285714,7,"Omnivore",12.2,"Omnivore"
"7040","Chalcomitra hunteri","Chalcomitra hunteri",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",11.8,"Omnivore","Chalcomitra",11.5285714285714,7,"Omnivore",11.8,"Omnivore"
"7041","Chalcomitra adelberti","Chalcomitra adelberti",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",9.8,"Nectarivore","Chalcomitra",11.5285714285714,7,"Omnivore",9.8,"Nectarivore"
"7042","Leptocoma zeylonica","Leptocoma zeylonica",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",8.8,"Omnivore","Leptocoma",7.02857142857143,7,"Omnivore",8.8,"Omnivore"
"7043","Leptocoma minima","Leptocoma minima",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",4.9,"Nectarivore","Leptocoma",7.02857142857143,7,"Omnivore",4.9,"Nectarivore"
"7044","Leptocoma aspasia","Leptocoma aspasia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",8,"Omnivore","Leptocoma",7.02857142857143,7,"Omnivore",8,"Omnivore"
"7045","Leptocoma calcostetha","Leptocoma calcostetha",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",8.3,"Nectarivore","Leptocoma",7.02857142857143,7,"Omnivore",8.3,"Nectarivore"
"7046","Cinnyris buettikoferi","Cinnyris buettikoferi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",9,"Omnivore","Cinnyris",8.93793103448276,58,"Nectarivore",9,"Omnivore"
"7047","Cinnyris solaris","Cinnyris solaris",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",9,"Nectarivore","Cinnyris",8.93793103448276,58,"Nectarivore",9,"Nectarivore"
"7048","Cinnyris sovimanga","Cinnyris sovimanga",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",7.2,"Nectarivore","Cinnyris",8.93793103448276,58,"Nectarivore",7.2,"Nectarivore"
"7049","Cinnyris humbloti","Cinnyris humbloti",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",6.4,"Omnivore","Cinnyris",8.93793103448276,58,"Nectarivore",6.4,"Omnivore"
"7050","Cinnyris comorensis","Cinnyris comorensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",7.8,"Omnivore","Cinnyris",8.93793103448276,58,"Nectarivore",7.8,"Omnivore"
"7051","Cinnyris coquerellii","Cinnyris coquerellii",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",7.9,"Omnivore","Cinnyris",8.93793103448276,58,"Nectarivore",7.9,"Omnivore"
"7052","Cinnyris venustus","Cinnyris venustus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",6.6,"Nectarivore","Cinnyris",8.93793103448276,58,"Nectarivore",6.6,"Nectarivore"
"7053","Cinnyris ursulae","Cinnyris ursulae",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"LC",6.5,"Omnivore","Cinnyris",8.93793103448276,58,"Nectarivore",6.5,"Omnivore"
"7054","Cinnyris talatala","Cinnyris talatala",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",8.1,"Nectarivore","Cinnyris",8.93793103448276,58,"Nectarivore",8.1,"Nectarivore"
"7055","Cinnyris oustaleti","Cinnyris oustaleti",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",8.1,"Nectarivore","Cinnyris",8.93793103448276,58,"Nectarivore",8.1,"Nectarivore"
"7056","Cinnyris bouvieri","Cinnyris bouvieri",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",8.7,"Nectarivore","Cinnyris",8.93793103448276,58,"Nectarivore",8.7,"Nectarivore"
"7057","Cinnyris osea","Cinnyris osea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",7.2,"Nectarivore","Cinnyris",8.93793103448276,58,"Nectarivore",7.2,"Nectarivore"
"7058","Cinnyris asiaticus","Cinnyris asiaticus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",8.1,"Omnivore","Cinnyris",8.93793103448276,58,"Nectarivore",8.1,"Omnivore"
"7059","Cinnyris lotenius","Cinnyris lotenius",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",8.8,"Nectarivore","Cinnyris",8.93793103448276,58,"Nectarivore",8.8,"Nectarivore"
"7060","Cinnyris chalybeus","Cinnyris chalybeus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",7.7,"Omnivore","Cinnyris",8.93793103448276,58,"Nectarivore",7.7,"Omnivore"
"7061","Cinnyris reichenowi","Cinnyris reichenowi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",6.8,"Nectarivore","Cinnyris",8.93793103448276,58,"Nectarivore",6.8,"Nectarivore"
"7062","Cinnyris neergaardi","Cinnyris neergaardi",0,1,0,0,0,0,0,0,0,1,0,2,0,2,0,0,"NT",6.1,"Omnivore","Cinnyris",8.93793103448276,58,"Nectarivore",6.1,"Omnivore"
"7063","Cinnyris chloropygius","Cinnyris chloropygius",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",6.2,"Omnivore","Cinnyris",8.93793103448276,58,"Nectarivore",6.2,"Omnivore"
"7064","Cinnyris minullus","Cinnyris minullus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",5.7,"Nectarivore","Cinnyris",8.93793103448276,58,"Nectarivore",5.7,"Nectarivore"
"7065","Cinnyris regius","Cinnyris regius",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",6.6,"Nectarivore","Cinnyris",8.93793103448276,58,"Nectarivore",6.6,"Nectarivore"
"7066","Cinnyris loveridgei","Cinnyris loveridgei",0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,"EN",9.8,"Nectarivore","Cinnyris",8.93793103448276,58,"Nectarivore",9.8,"Nectarivore"
"7067","Cinnyris moreaui","Cinnyris moreaui",0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,"NT",8.2,"Omnivore","Cinnyris",8.93793103448276,58,"Nectarivore",8.2,"Omnivore"
"7068","Cinnyris rockefelleri","Cinnyris rockefelleri",0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"VU",5.3,"Omnivore","Cinnyris",8.93793103448276,58,"Nectarivore",5.3,"Omnivore"
"7069","Cinnyris cupreus","Cinnyris cupreus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",8.9,"Nectarivore","Cinnyris",8.93793103448276,58,"Nectarivore",8.9,"Nectarivore"
"7070","Cinnyris fuscus","Cinnyris fuscus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",7.8,"Nectarivore","Cinnyris",8.93793103448276,58,"Nectarivore",7.8,"Nectarivore"
"7071","Cinnyris rufipennis","Cinnyris rufipennis",0,0,0,2,0,2,0,0,1,0,0,2,0,0,0,0,"VU",8.8,"Nectarivore","Cinnyris",8.93793103448276,58,"Nectarivore",8.8,"Nectarivore"
"7072","Nectarinia tacazze","Nectarinia tacazze",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",14.9,"Nectarivore","Nectarinia",14.4166666666667,6,"Nectarivore",14.9,"Nectarivore"
"7073","Nectarinia purpureiventris","Nectarinia purpureiventris",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",11.5,"Nectarivore","Nectarinia",14.4166666666667,6,"Nectarivore",11.5,"Nectarivore"
"7074","Nectarinia bocagii","Nectarinia bocagii",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",14.8,"Nectarivore","Nectarinia",14.4166666666667,6,"Nectarivore",14.8,"Nectarivore"
"7075","Nectarinia kilimensis","Nectarinia kilimensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",15.7,"Nectarivore","Nectarinia",14.4166666666667,6,"Nectarivore",15.7,"Nectarivore"
